TIMESTAMP,Delta_18O,Delta_D,Latitude,Longitude,Landscape,,,,,,,,,,,,,,,
200808010300,-20.04,-153.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808010400,-19.82,-153.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808010500,-19.46,-151.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808010600,-19.9,-152,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808010700,-19.43,-148.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808010800,-19.12,-145.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808010900,-18.48,-143.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808011000,-19.75,-155.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808011100,-18.42,-149.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808011200,-17.09,-143.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808011300,-18.1,-146.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808011400,-16.98,-145.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808011500,-17.4,-145.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808011600,-17.85,-147.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808011700,-17.32,-143.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808011800,-17.24,-143.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808011900,-17.3,-142.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808012000,-16.96,-143.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808012100,-17.35,-144.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808012200,-16.87,-138.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808012300,-17.98,-141.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808020000,-18.91,-144.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808020100,-18.75,-146.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808020200,-18.95,-149.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808020300,-18.94,-147.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808020400,-18.49,-143.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808020500,-18.11,-140.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808020600,-17.84,-136.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808020700,-17.52,-134.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808020800,-17.53,-133.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808020900,-17.16,-132.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808021000,-17.33,-134.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808021100,-16.76,-132,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808021200,-16.64,-133.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808021300,-16.5,-133.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808021400,-16.04,-132.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808021500,-15.92,-132,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808021600,-16.46,-131.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808021700,-16.16,-131.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808021800,-15.83,-131,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808021900,-15.94,-132.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808022000,-15.81,-131.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808022100,-15.73,-129.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808022200,-15.38,-127.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808022300,-15.33,-124.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808030000,-15.86,-125.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808030100,-16.2,-126,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808030200,-16.15,-123.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808030300,-15.76,-120.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808030400,-15.34,-118.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808030500,-15.71,-120.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808030600,-15.81,-118.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808030700,-16.03,-119.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808030800,-16.19,-122.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808030900,-16.54,-125.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808031000,-16.38,-126.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808031100,-17.06,-129,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808031200,-16.77,-130.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808031300,-16.95,-131.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808031400,-16.4,-130.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808031500,-16.2,-128.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808031600,-15.98,-128.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808031700,-16.01,-127.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808031800,-15.89,-126.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808031900,-15.86,-126.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808032000,-15.75,-124.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808032100,-15.44,-124,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808032200,-15.63,-123,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808032300,-15.8,-122.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808040000,-15.79,-120.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808040100,-15.62,-120,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808040200,-14.57,-116.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808040300,-17.14,-117.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808040400,-16.27,-119.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808040500,-16.02,-121,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808040600,-16.63,-124.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808040700,-16.61,-125.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808040800,-16.65,-121.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808040900,-15.7,-119.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808041000,-15.97,-120.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808041100,-15.9,-120,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808041200,-15.37,-118.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808041300,-15.33,-117.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808041400,-15.42,-115.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808041500,-15.61,-118.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808041600,-15.29,-117.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808041700,-15.3,-117.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808041800,-15.26,-116.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808041900,-14.59,-116.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808042000,-14.41,-116.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808042100,-14.34,-116.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808042200,-13.85,-113.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808042300,-14.11,-108.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808050000,-14.58,-107.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808050100,-14.53,-110.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808050200,-14.85,-110.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808050300,-15.35,-114.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808050400,-15.36,-115.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808050500,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808050600,-15.24,-114.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808050700,-15.08,-112.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808050800,-15.43,-116.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808050900,-15.04,-114.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808051000,-15.07,-114.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808051100,-14.78,-114.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808051200,-14.75,-115.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808051300,-14.61,-115.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808051400,-13.99,-116.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808051500,-14.66,-115.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808051600,-14.23,-115.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808051700,-14.41,-116.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808051800,-14.91,-118.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808051900,-14.81,-118.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808052000,-14.12,-120,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808052100,-14.25,-121.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808052200,-14.35,-116,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808052300,-14.67,-114.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808060000,-14.71,-115.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808060100,-15.66,-120.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808060200,-18.17,-125.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808060300,-20.61,-139.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808060400,-19.67,-142.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808060500,-19.98,-141.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808060600,-18.46,-141.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808060700,-18.84,-141,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808060800,-19.07,-142.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808060900,-19.92,-143.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808061000,-19.1,-142.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808061100,-18.38,-138,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808061200,-17.48,-137.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808061300,-17.3,-136.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808061400,-16.78,-134.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808061500,-16.82,-133.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808061600,-16.39,-131.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808061700,-16.42,-132.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808061800,-16.59,-132.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808061900,-16.61,-133.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808062000,-16.7,-133.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808062100,-16.39,-133.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808062200,-16.59,-132.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808062300,-16.33,-130.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808070000,-16.53,-131,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808070100,-16.67,-127.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808070200,-16.48,-123.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808070300,-15.59,-116.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808070400,-15.42,-113.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808070500,-15.31,-112.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808070600,-15.1,-111.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808070700,-15.12,-111.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808070800,-15.09,-111.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808070900,-14.78,-109,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808071000,-14.68,-107.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808071100,-14.18,-105.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808071200,-13.59,-106.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808071300,-13.37,-108,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808071400,-13.44,-106.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808071500,-13.9,-107.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808071600,-14.1,-107.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808071700,-13.94,-108.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808071800,-13.95,-109,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808071900,-13.85,-109.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808072000,-14.16,-110.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808072100,-14.15,-114.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808072200,-13.49,-110.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808072300,-13.43,-104.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808080000,-13.52,-104.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808080100,-14.19,-106.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808080200,-14.16,-104.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808080300,-14.05,-105.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808080400,-14.01,-104,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808080500,-14.03,-103.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808080600,-13.74,-101.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808080700,-13.89,-101.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808080800,-13.82,-100.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808080900,-13.9,-101,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808081000,-13.85,-101.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808081100,-13.79,-102.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808081200,-13.59,-101.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808081300,-13.65,-101.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808081400,-13.73,-102.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808081500,-13.62,-102.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808081600,-13.45,-102.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808081700,-13.57,-102.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808081800,-13.63,-103,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808081900,-13.51,-102,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808082000,-13.58,-102.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808082100,-13.52,-102.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808082200,-13.55,-103.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808082300,-13.75,-103.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808090000,-13.68,-100.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808090100,-13.57,-99.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808090200,-13.49,-98.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808090300,-13.5,-98.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808090400,-13.7,-99.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808090500,-13.64,-97.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808090600,-13.81,-99.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808090700,-13.47,-97.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808090800,-13.88,-99.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808090900,-13.87,-100.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808091000,-13.82,-100.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808091100,-14.08,-101.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808091200,-14.32,-103.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808091300,-14.53,-106.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808091400,-17.15,-119.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808091500,-16.3,-117.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808091600,-15.24,-110.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808091700,-14.88,-109.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808091800,-14.45,-105.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808091900,-14.91,-109.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808092000,-15.47,-115.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808092100,-15.72,-117.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808092200,-15.81,-117.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808092300,-15.63,-114.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808100000,-15.22,-111.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808100100,-15.08,-108.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808100200,-15.03,-109.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808100300,-14.67,-105.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808100400,-15.34,-110.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808100500,-15.84,-116.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808100600,-17.5,-130.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808100700,-17.63,-130.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808100800,-17.12,-125.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808100900,-17.29,-127.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808101000,-17.02,-128.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808101100,-16.89,-127.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808101200,-16.68,-127.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808101300,-16.87,-127.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808101400,-16.81,-126.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808101500,-17.04,-127.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808101600,-17.05,-127.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808101700,-16.93,-127.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808101800,-16.88,-126.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808101900,-17.44,-129.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808102000,-17.44,-130.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808102100,-17.73,-132.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808102200,-17.63,-131.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808102300,-16.84,-124.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808110000,-16.79,-121.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808110100,-17.35,-124.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808110200,-17.07,-124.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808110300,-16.83,-122.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808110400,-16.94,-121.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808110500,-16.91,-122.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808110600,-16.53,-121.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808110700,-16.71,-121.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808110800,-17.03,-123,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808110900,-17.05,-124.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808111000,-16.34,-122.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808111100,-15.82,-120.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808111200,-15.86,-120.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808111300,-15.44,-119.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808111400,-15.47,-120.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808111500,-15.39,-120,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808111600,-15.1,-118.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808111700,-15.43,-119.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808111800,-15.61,-119.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808111900,-15.52,-118.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808112000,-15.32,-116.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808112100,-15.56,-116.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808112200,-15.33,-113.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808112300,-15.28,-111.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808120000,-15.7,-113.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808120100,-15.68,-113.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808120200,-15.97,-114.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808120300,-15.77,-113.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808120400,-15.81,-112.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808120500,-15.77,-112.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808120600,-15.6,-112.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808120700,-15.44,-112.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808120800,-15.44,-112.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808120900,-15.89,-115.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808121000,-17.3,-124.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808121100,-17.14,-124.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808121200,-16.56,-122.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808121300,-15.96,-120,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808121400,-15.62,-117.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808121500,-15.71,-118.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808121600,-15.71,-117.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808121700,-15.63,-118,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808121800,-15.67,-117.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808121900,-15.88,-119,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808122000,-15.88,-118.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808122100,-15.97,-118.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808122200,-16.63,-120.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808122300,-16.76,-117.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808130000,-17.03,-127,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808130100,-17.76,-125.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808130200,-17.39,-126.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808130300,-16.84,-123.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808130400,-16.8,-124.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808130500,-17.93,-128.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808130600,-20.71,-147.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808130700,-21.15,-155.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808130800,-20.72,-152.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808130900,-20.95,-154.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808131000,-20.93,-153.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808131100,-21.07,-157.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808131200,-20.59,-151.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808131300,-20.05,-150.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808131400,-19.69,-146,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808131500,-19.08,-145.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808131600,-18.76,-140.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808131700,-18.44,-137.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808131800,-18.31,-137,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808131900,-18.23,-137.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808132000,-18.27,-135.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808132100,-18.38,-134.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808132200,-18.56,-135.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808132300,-18.64,-135.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808140000,-18.54,-135.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200808140100,-18.17,-132.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
