TIMESTAMP,Latitude,lontitude,Q,Delta_18O,Delta_18O_std,Delta_D,Delta_D_std,T,RH,P,Pricipitation,Rn,U,WD
201405042230,0,-8.285,28956.89064,-12.53,-9999,-91,-9999,27.11,0.83,101.156,-9999,-9999,1.8,190.8
201405042245,0,-8.243,29334.29809,-11.91,-9999,-86.29,-9999,27.2,0.839,101.15,-9999,-9999,1.9,212.2
201405042300,0,-8.2,29255.68052,-11.96,-9999,-86.54,-9999,27.17,0.836,101.142,-9999,-9999,1.7,218
201405042315,0,-8.158,29145.60798,-11.86,-9999,-85.73,-9999,27.12,0.832,101.144,-9999,-9999,2,204.3
201405042330,0,-8.115,29224.23217,-11.65,-9999,-84.15,-9999,27.1,0.836,101.14,-9999,-9999,1.6,218.8
201405042345,0,-8.072,29381.46637,-11.64,-9999,-83.81,-9999,27.1,0.841,101.14,-9999,-9999,1.5,252.4
201405050000,0,-8.029,29255.68052,-11.85,-9999,-85.29,-9999,27.1,0.839,101.14,-9999,-9999,1.1,260.1
201405050015,0,-7.985,28972.61812,-11.9,-9999,-85.81,-9999,27.1,0.833,101.142,-9999,-9999,1.1,245.8
201405050030,0,-7.942,29129.88257,-11.82,-9999,-85.29,-9999,27.1,0.837,101.138,-9999,-9999,1.1,216.2
201405050045,0,-7.898,29004.07252,-11.79,-9999,-84.97,-9999,27.1,0.831,101.128,-9999,-9999,0.8,220.6
201405050100,0,-7.855,29082.70522,-11.62,-9999,-83.83,-9999,27.1,0.835,101.106,-9999,-9999,0.8,216.7
201405050115,0,-7.811,29177.05822,-11.46,-9999,-82.48,-9999,27.04,0.839,101.086,-9999,-9999,1.1,258.3
201405050130,0,-7.767,29287.12812,-11.38,-9999,-81.76,-9999,27,0.841,101.063,-9999,-9999,1.3,266.1
201405050145,0,-7.723,29397.18875,-11.34,-9999,-81.43,-9999,27,0.846,101.042,-9999,-9999,1.5,240.2
201405050200,0,-7.679,29177.05822,-11.49,-9999,-82.39,-9999,26.95,0.841,101.04,-9999,-9999,1.2,246
201405050215,0,-7.634,29444.35476,-11.5,-9999,-82.59,-9999,26.99,0.85,101.03,-9999,-9999,1.8,290.5
201405050230,0,-7.591,29601.56251,-11.44,-9999,-82.27,-9999,26.99,0.853,101.032,-9999,-9999,2,318.4
201405050245,0,-7.547,29680.1593,-11.39,-9999,-81.93,-9999,26.99,0.856,101.015,-9999,-9999,2.2,328.1
201405050300,0,-7.504,29680.1593,-11.23,-9999,-81,-9999,26.92,0.857,101.01,-9999,-9999,2.6,323.5
201405050315,0,-7.461,29648.72115,-11.11,-9999,-80.06,-9999,26.94,0.857,101.01,-9999,-9999,2.8,298.3
201405050330,0,-7.419,29129.88257,-10.95,-9999,-78.46,-9999,26.9,0.846,101.008,-9999,-9999,2.1,263.9
201405050345,0,-7.376,29727.3151,-10.76,-9999,-77.27,-9999,26.8,0.868,101.006,-9999,-9999,2.1,240
201405050400,0,-7.333,30418.7383,-10.79,-9999,-77.62,-9999,26.61,0.896,100.997,-9999,-9999,2.3,289.6
201405050415,0,-7.29,30214.49222,-10.84,-9999,-77.8,-9999,26.44,0.897,100.983,-9999,-9999,2.5,317.5
201405050430,0,-7.247,29790.18687,-10.92,-9999,-78.31,-9999,26.47,0.885,100.956,-9999,-9999,3,283.5
201405050445,0,-7.204,29695.87809,-11.03,-9999,-79.22,-9999,26.56,0.879,100.942,-9999,-9999,3.9,277.5
201405050500,0,-7.161,29790.18687,-11.05,-9999,-79.27,-9999,26.67,0.877,100.949,-9999,-9999,4.3,290.1
201405050515,0,-7.118,29648.72115,-11.15,-9999,-80.31,-9999,26.75,0.866,100.962,-9999,-9999,5,298.1
201405050530,0,-7.074,30073.0724,-11.07,-9999,-79.79,-9999,26.84,0.873,100.969,-9999,-9999,5.4,302.1
201405050545,0,-7.03,29758.75136,-11.32,-9999,-81.63,-9999,26.9,0.86,100.974,-9999,-9999,5.8,310.5
201405050600,0,-6.987,29475.79782,-11.57,-9999,-83.37,-9999,26.97,0.849,101.004,-9999,-9999,5.4,316.8
201405050615,0,-6.944,29412.91094,-11.8,-9999,-84.72,-9999,27.03,0.843,101.028,-9999,-9999,5.3,322.5
201405050630,0,-6.901,29507.24013,-11.82,-9999,-84.86,-9999,27.1,0.846,101.053,-9999,-9999,5.6,329.1
201405050645,0,-6.859,3166426.693,-9999,-9999,-9999,-9999,27.17,0.85,101.054,-9999,-9999,4.6,328.9
201405050700,0,-6.818,3166426.693,-9999,-9999,-9999,-9999,27.2,0.85,101.087,-9999,-9999,4.5,338.1
201405050715,0,-6.776,3166426.693,-9999,-9999,-9999,-9999,27.2,0.852,101.099,-9999,-9999,3.5,330.3
201405050730,0,-6.734,29900.20518,-11.76,-9999,-85.48,-9999,27.2,0.855,101.107,-9999,-9999,3.5,321.7
201405050745,0,-6.693,29900.20518,-11.81,-9999,-85.58,-9999,27.25,0.852,101.114,-9999,-9999,3.6,316.6
201405050800,0,-6.651,29538.68168,-12.05,-9999,-87,-9999,27.27,0.833,101.127,-9999,-9999,2.8,296.4
201405050815,0,-6.61,26910.70634,-13.63,-9999,-96.42,-9999,27.02,0.776,101.119,-9999,-9999,1.5,205.8
201405050830,0,-6.569,25492.24137,-14.7,-9999,-102.99,-9999,27.15,0.728,101.142,-9999,-9999,2.8,159.8
201405050845,0,-6.528,25444.93273,-14.6,-9999,-102.65,-9999,27.35,0.72,101.153,-9999,-9999,2.3,176.4
201405050900,0,-6.486,26469.57075,-13.97,-9999,-98.51,-9999,27.63,0.737,101.166,-9999,-9999,1.6,204
201405050915,0,-6.445,27335.94636,-13.51,-9999,-95.36,-9999,27.84,0.752,101.163,-9999,-9999,1.2,245
201405050930,0,-6.403,28311.90092,-12.97,-9999,-91.72,-9999,27.74,0.785,101.187,-9999,-9999,1.6,283
201405050945,0,-6.362,29239.95644,-12.43,-9999,-88.24,-9999,27.78,0.808,101.19,-9999,-9999,1.9,274.3
201405051000,0,-6.32,29790.18687,-12.13,-9999,-86.37,-9999,27.89,0.818,101.2,-9999,-9999,2.2,289.8
201405051015,0,-6.279,30308.76361,-11.8,-9999,-84.4,-9999,28.13,0.821,101.198,-9999,-9999,2.9,287.8
201405051030,0,-6.237,30607.24483,-11.58,-9999,-83.13,-9999,28.32,0.821,101.197,-9999,-9999,3.3,267.5
201405051045,0,-6.196,30654.36721,-11.48,-9999,-82.71,-9999,28.36,0.82,101.198,-9999,-9999,3.5,299
201405051100,0,-6.154,30497.28599,-11.49,-9999,-83.13,-9999,27.97,0.832,101.19,-9999,-9999,4.3,314.1
201405051115,0,-6.112,30497.28599,-11.5,-9999,-82.97,-9999,27.99,0.833,101.177,-9999,-9999,3.3,305.2
201405051130,0,-6.07,30371.60742,-11.52,-9999,-83.14,-9999,28.09,0.824,101.163,-9999,-9999,3.4,297
201405051145,0,-6.029,30874.24922,-11.33,-9999,-81.99,-9999,28.2,0.833,101.146,-9999,-9999,3.6,294.4
201405051200,0,-5.988,30654.36721,-11.44,-9999,-82.76,-9999,28.17,0.829,101.11,-9999,-9999,4.1,297.6
201405051215,0,-5.947,30748.60689,-11.37,-9999,-82.22,-9999,28.1,0.831,101.085,-9999,-9999,3.8,297.8
201405051230,0,-5.906,30811.42956,-11.29,-9999,-81.58,-9999,28.18,0.831,101.078,-9999,-9999,3.6,295.7
201405051245,0,-5.865,30780.0186,-11.26,-9999,-81.37,-9999,28.24,0.828,101.062,-9999,-9999,4,304.2
201405051300,0,-5.824,30780.0186,-11.25,-9999,-81.23,-9999,28.11,0.836,101.04,-9999,-9999,4.2,307.9
201405051315,0,-5.783,3166426.693,-9999,-9999,-9999,-9999,28.05,0.836,101.018,-9999,-9999,4.4,308.9
201405051330,0,-5.741,3166426.693,-9999,-9999,-9999,-9999,28.03,0.831,101.003,-9999,-9999,4,303.7
201405051345,0,-5.7,3166426.693,-9999,-9999,-9999,-9999,28.21,0.829,100.977,-9999,-9999,3.7,309.1
201405051400,0,-5.659,30764.31284,-11.07,-9999,-80.54,-9999,28.3,0.827,100.956,-9999,-9999,3.6,308.5
201405051415,0,-5.618,30403.0282,-11.31,-9999,-81.76,-9999,28.38,0.809,100.936,-9999,-9999,3.5,305.1
201405051430,0,-5.576,29884.48884,-11.55,-9999,-83.54,-9999,28.53,0.789,100.928,-9999,-9999,3.6,300.4
201405051445,0,-5.534,30245.91677,-11.37,-9999,-82.22,-9999,28.56,0.796,100.922,-9999,-9999,4.4,302.9
201405051500,0,-5.493,29947.35305,-11.57,-9999,-83.67,-9999,28.29,0.802,100.922,-9999,-9999,4.8,315.9
201405051515,0,-5.452,30010.21424,-11.58,-9999,-83.47,-9999,28.3,0.803,100.93,-9999,-9999,4.5,305.5
201405051530,0,-5.41,29915.92133,-11.59,-9999,-83.55,-9999,28.35,0.798,100.927,-9999,-9999,4.2,303.7
201405051545,0,-5.369,30088.78647,-11.49,-9999,-82.87,-9999,28.35,0.802,100.932,-9999,-9999,4.3,308.4
201405051600,0,-5.328,30088.78647,-11.49,-9999,-82.81,-9999,28.32,0.803,100.924,-9999,-9999,3.6,309.7
201405051615,0,-5.287,29900.20518,-11.58,-9999,-83.46,-9999,28.38,0.797,100.929,-9999,-9999,3.6,308.6
201405051630,0,-5.246,29963.06863,-11.52,-9999,-82.86,-9999,28.46,0.793,100.937,-9999,-9999,3.5,300.7
201405051645,0,-5.205,29868.77232,-11.51,-9999,-82.65,-9999,28.42,0.795,100.964,-9999,-9999,2.8,294.6
201405051700,-0.003,-5.164,30198.77966,-11.39,-9999,-81.84,-9999,28.37,0.806,100.98,-9999,-9999,2.6,302.1
201405051715,-0.007,-5.124,30355.89675,-11.36,-9999,-81.49,-9999,28.17,0.821,100.987,-9999,-9999,3.2,258.4
201405051730,-0.006,-5.084,29774.46921,-11.74,-9999,-83.38,-9999,27.42,0.838,100.987,-9999,-9999,4.5,318.6
201405051745,-0.004,-5.044,29978.78402,-11.58,-9999,-82.3,-9999,27.72,0.83,100.993,-9999,-9999,3.1,292.7
201405051800,-0.002,-5.003,30340.18589,-11.25,-9999,-80.36,-9999,27.97,0.829,101.008,-9999,-9999,2.5,283.1
201405051815,-0.001,-4.963,29994.49922,-11.29,-9999,-80.6,-9999,28.07,0.815,101.017,-9999,-9999,2.3,265
201405051830,0,-4.922,29853.05561,-11.6,-9999,-82.37,-9999,28.07,0.81,101.026,-9999,-9999,3,235
201405051845,0,-4.882,29350.02104,-12.58,-9999,-88.73,-9999,27.78,0.809,101.025,-9999,-9999,4.4,189.8
201405051900,0,-4.841,28658.03249,-12.94,-9999,-91.31,-9999,27.69,0.793,101.045,-9999,-9999,3.7,195.6
201405051915,0,-4.8,29412.91094,-12.29,-9999,-86.39,-9999,27.83,0.807,101.042,-9999,-9999,3.9,189.5
201405051930,0,-4.76,29507.24013,-12.39,-9999,-87.5,-9999,27.63,0.821,101.051,-9999,-9999,4,198.9
201405051945,0,-4.719,29758.75136,-12.28,-9999,-87.12,-9999,27.5,0.836,101.068,-9999,-9999,3.9,215
201405052000,0,-4.677,29460.07639,-12.31,-9999,-87.25,-9999,27.62,0.821,101.084,-9999,-9999,4,226.9
201405052015,0,-4.635,28878.25038,-12.9,-9999,-91.66,-9999,27.8,0.798,101.108,-9999,-9999,4.4,228.6
201405052030,0,-4.594,30104.50035,-12.08,-9999,-85.73,-9999,27.89,0.829,101.123,-9999,-9999,6.8,219.9
201405052045,0,-4.552,3166426.693,-9999,-9999,-9999,-9999,27.79,0.856,101.141,-9999,-9999,5.5,224
201405052100,0,-4.51,3166426.693,-9999,-9999,-9999,-9999,27.56,0.854,101.151,-9999,-9999,4.2,201.3
201405052115,0,-4.468,3166426.693,-9999,-9999,-9999,-9999,27.44,0.844,101.17,-9999,-9999,4.1,211.5
201405052130,0,-4.426,30512.99496,-11.88,-9999,-84.71,-9999,27.65,0.847,101.181,-9999,-9999,4.7,233.2
201405052145,0,-4.385,30481.57683,-12,-9999,-84.87,-9999,27.7,0.847,101.186,-9999,-9999,5.3,233.2
201405052200,0,-4.343,30418.7383,-12,-9999,-84.74,-9999,27.79,0.84,101.196,-9999,-9999,5.3,236.8
201405052215,0,-4.302,29758.75136,-12.41,-9999,-87.82,-9999,27.84,0.817,101.196,-9999,-9999,5.6,234.6
201405052230,0,-4.26,29570.12247,-12.97,-9999,-92.07,-9999,28,0.805,101.19,-9999,-9999,6.5,238.3
201405052245,0,-4.218,29538.68168,-13.1,-9999,-92.86,-9999,28.02,0.806,101.192,-9999,-9999,6,240.7
201405052300,0,-4.175,30575.82896,-12.49,-9999,-88.38,-9999,28.1,0.829,101.21,-9999,-9999,4.4,241.8
201405052315,0,-4.133,29821.62161,-12.32,-9999,-87.27,-9999,28.07,0.813,101.21,-9999,-9999,3.8,226.2
201405052330,0,-4.09,30010.21424,-12.44,-9999,-88,-9999,28.18,0.809,101.201,-9999,-9999,4,216.9
201405052345,0,-4.047,30167.35398,-12.48,-9999,-88.4,-9999,28.12,0.816,101.19,-9999,-9999,4.8,232.9
201405060000,0,-4.004,30245.91677,-12.23,-9999,-86.79,-9999,28.12,0.82,101.181,-9999,-9999,4.7,237
201405060015,0,-3.961,30214.49222,-12.06,-9999,-85.69,-9999,28.1,0.819,101.177,-9999,-9999,4.7,244.5
