TIMESTAMP,Delta_18O,Delta_D,Latitude,Longitude,Landscape
201404111130,-15.63,"	-108.8",16.79S,145.70E,Coast
201404111130,-15.82,"	-108.9",16.79S,145.70E,Coast
201404111131,-15.81,"	-109.6",16.79S,145.70E,Coast
201404111131,-15.79,"	-109.9",16.79S,145.70E,Coast
201404111131,-15.76,"	-109.9",16.79S,145.70E,Coast
201404111132,-15.8,"	-109.7",16.79S,145.70E,Coast
201404111132,-15.8,"	-109.7",16.79S,145.70E,Coast
201404111133,-15.82,"	-109.8",16.79S,145.70E,Coast
201404111133,-15.84,"	-109.8",16.79S,145.70E,Coast
201404111134,-15.84,"	-109.7",16.79S,145.70E,Coast
201404111134,-15.85,"	-109.7",16.79S,145.70E,Coast
201404111134,-15.89,"	-109.8",16.79S,145.70E,Coast
201404111135,-15.85,"	-109.8",16.79S,145.70E,Coast
201404111135,-15.94,"	-110.2",16.79S,145.70E,Coast
201404111136,-16.01,"	-110.6",16.79S,145.70E,Coast
201404111136,-15.95,"	-110.8",16.79S,145.70E,Coast
201404111137,-15.87,"	-110.6",16.79S,145.70E,Coast
201404111137,-15.8,"	-109.8",16.79S,145.70E,Coast
201404111137,-15.72,"	-109.3",16.79S,145.70E,Coast
201404111138,-15.85,"	-109.8",16.79S,145.70E,Coast
201404111138,-15.89,"	-110.3",16.79S,145.70E,Coast
201404111139,-15.88,"	-110.4",16.79S,145.70E,Coast
201404111139,-15.93,"	-110.3",16.79S,145.70E,Coast
201404111140,-15.86,"	-110.1",16.79S,145.70E,Coast
201404111140,-15.73,"	-109.8",16.79S,145.70E,Coast
201404111140,-15.76,"	-109.3",16.79S,145.70E,Coast
201404111141,-15.8,"	-109.4",16.79S,145.70E,Coast
201404111141,-15.75,"	-109.4",16.79S,145.70E,Coast
201404111142,-15.71,"	-109.5",16.79S,145.70E,Coast
201404111142,-15.86,"	-109.8",16.79S,145.70E,Coast
201404111143,-15.9,"	-110.2",16.79S,145.70E,Coast
201404111143,-15.92,"	-110.2",16.79S,145.70E,Coast
201404111143,-15.82,"	-110.0",16.79S,145.70E,Coast
201404111144,-15.77,"	-109.9",16.79S,145.70E,Coast
201404111144,-15.77,"	-109.9",16.79S,145.70E,Coast
201404111145,-15.89,"	-110.2",16.79S,145.70E,Coast
201404111145,-15.86,"	-110.1",16.79S,145.70E,Coast
201404111145,-15.82,"	-109.9",16.79S,145.70E,Coast
201404111146,-15.76,"	-109.9",16.79S,145.70E,Coast
201404111146,-15.73,"	-109.9",16.79S,145.70E,Coast
201404111147,-15.85,"	-110.2",16.79S,145.70E,Coast
201404111147,-15.86,"	-110.4",16.79S,145.70E,Coast
201404111148,-16.02,"	-110.7",16.79S,145.70E,Coast
201404111148,-16.05,"	-111.2",16.79S,145.70E,Coast
201404111148,-16,"	-111.1",16.79S,145.70E,Coast
201404111149,-15.89,"	-110.3",16.79S,145.70E,Coast
201404111149,-15.81,"	-110.0",16.79S,145.70E,Coast
201404111150,-15.78,"	-109.5",16.79S,145.70E,Coast
201404111150,-15.86,"	-110.0",16.79S,145.70E,Coast
201404111151,-15.88,"	-110.3",16.79S,145.70E,Coast
201404111151,-15.84,"	-109.7",16.79S,145.70E,Coast
201404111151,-15.71,"	-109.1",16.79S,145.70E,Coast
201404111152,-15.66,"	-109.2",16.79S,145.70E,Coast
201404111152,-15.69,"	-108.7",16.79S,145.70E,Coast
201404111153,-15.63,"	-108.3",16.79S,145.70E,Coast
201404111153,-15.68,"	-108.5",16.79S,145.70E,Coast
201404111154,-15.6,"	-108.6",16.79S,145.70E,Coast
201404111154,-15.63,"	-108.6",16.79S,145.70E,Coast
201404111154,-15.62,"	-108.7",16.79S,145.70E,Coast
201404111155,-15.71,"	-108.9",16.79S,145.70E,Coast
201404111155,-15.87,"	-109.6",16.79S,145.70E,Coast
201404111156,-15.86,"	-110.1",16.79S,145.70E,Coast
201404111156,-15.83,"	-110.0",16.79S,145.70E,Coast
201404111157,-15.79,"	-109.9",16.79S,145.70E,Coast
201404111157,-15.85,"	-109.9",16.79S,145.70E,Coast
201404111157,-15.96,"	-110.3",16.79S,145.70E,Coast
201404111158,-15.98,"	-110.6",16.79S,145.70E,Coast
201404111158,-15.96,"	-110.6",16.79S,145.70E,Coast
201404111159,-15.94,"	-110.7",16.79S,145.70E,Coast
201404111159,-16.02,"	-110.9",16.79S,145.70E,Coast
201404111200,-15.92,"	-110.5",16.79S,145.70E,Coast
201404111200,-15.8,"	-110.0",16.79S,145.70E,Coast
201404111200,-15.77,"	-109.6",16.79S,145.70E,Coast
201404111201,-15.79,"	-110.0",16.79S,145.70E,Coast
201404111201,-15.94,"	-110.5",16.79S,145.70E,Coast
201404111202,-15.97,"	-111.1",16.79S,145.70E,Coast
201404111202,-16.05,"	-111.4",16.79S,145.70E,Coast
201404111203,-16.12,"	-111.5",16.79S,145.70E,Coast
201404111203,-16.05,"	-111.7",16.79S,145.70E,Coast
201404111203,-16.05,"	-111.6",16.79S,145.70E,Coast
201404111204,-16.01,"	-111.4",16.79S,145.70E,Coast
201404111204,-15.97,"	-110.9",16.79S,145.70E,Coast
201404111205,-15.91,"	-110.6",16.79S,145.70E,Coast
201404111205,-16.03,"	-110.9",16.79S,145.70E,Coast
201404111206,-16,"	-110.9",16.79S,145.70E,Coast
201404111206,-15.92,"	-110.6",16.79S,145.70E,Coast
201404111206,-15.84,"	-110.5",16.79S,145.70E,Coast
201404111207,-15.85,"	-110.2",16.79S,145.70E,Coast
201404111207,-15.86,"	-110.3",16.79S,145.70E,Coast
201404111208,-15.88,"	-110.5",16.79S,145.70E,Coast
201404111208,-15.81,"	-110.1",16.79S,145.70E,Coast
201404111209,-15.81,"	-109.8",16.79S,145.70E,Coast
201404111209,-15.84,"	-110.0",16.79S,145.70E,Coast
201404111209,-15.86,"	-110.1",16.79S,145.70E,Coast
201404111210,-15.81,"	-109.6",16.79S,145.70E,Coast
201404111210,-15.78,"	-109.6",16.79S,145.70E,Coast
201404111211,-15.87,"	-109.9",16.79S,145.70E,Coast
201404111211,-15.9,"	-110.2",16.79S,145.70E,Coast
201404111212,-15.81,"	-110.4",16.79S,145.70E,Coast
201404111212,-15.85,"	-110.2",16.79S,145.70E,Coast
201404111212,-15.82,"	-109.9",16.79S,145.70E,Coast
201404111213,-15.85,"	-109.9",16.79S,145.70E,Coast
201404111213,-15.85,"	-109.8",16.79S,145.70E,Coast
201404111214,-15.72,"	-109.5",16.79S,145.70E,Coast
201404111214,-15.73,"	-109.7",16.79S,145.70E,Coast
201404111215,-15.88,"	-109.8",16.79S,145.70E,Coast
201404111215,-15.82,"	-109.5",16.79S,145.70E,Coast
201404111215,-15.81,"	-109.3",16.79S,145.70E,Coast
201404111216,-15.74,"	-109.2",16.79S,145.70E,Coast
201404111216,-15.73,"	-109.2",16.79S,145.70E,Coast
201404111217,-15.69,"	-109.2",16.79S,145.70E,Coast
201404111217,-15.79,"	-109.5",16.79S,145.70E,Coast
201404111218,-15.81,"	-109.5",16.79S,145.70E,Coast
201404111218,-15.82,"	-109.5",16.79S,145.70E,Coast
201404111218,-15.84,"	-110.1",16.79S,145.70E,Coast
201404111219,-15.89,"	-110.5",16.79S,145.70E,Coast
201404111219,-15.85,"	-110.5",16.79S,145.70E,Coast
201404111220,-15.78,"	-110.3",16.79S,145.70E,Coast
201404111220,-15.87,"	-110.3",16.79S,145.70E,Coast
201404111221,-15.78,"	-110.0",16.79S,145.70E,Coast
201404111221,-15.83,"	-110.2",16.79S,145.70E,Coast
201404111221,-15.74,"	-110.0",16.79S,145.70E,Coast
201404111222,-15.79,"	-110.0",16.79S,145.70E,Coast
201404111222,-15.81,"	-110.0",16.79S,145.70E,Coast
201404111223,-15.76,"	-109.9",16.79S,145.70E,Coast
201404111223,-15.86,"	-110.0",16.79S,145.70E,Coast
201404111224,-15.88,"	-110.6",16.79S,145.70E,Coast
201404111224,-16,"	-111.2",16.79S,145.70E,Coast
201404111224,-15.85,"	-110.9",16.79S,145.70E,Coast
201404111225,-15.84,"	-110.6",16.79S,145.70E,Coast
201404111225,-15.8,"	-110.8",16.79S,145.70E,Coast
201404111226,-15.74,"	-110.3",16.79S,145.70E,Coast
201404111226,-15.69,"	-109.7",16.79S,145.70E,Coast
201404111227,-15.87,"	-110.2",16.79S,145.70E,Coast
201404111227,-15.85,"	-110.9",16.79S,145.70E,Coast
201404111227,-15.92,"	-111.4",16.79S,145.70E,Coast
201404111228,-15.9,"	-111.3",16.79S,145.70E,Coast
201404111228,-15.74,"	-110.9",16.79S,145.70E,Coast
201404111229,-15.84,"	-110.9",16.79S,145.70E,Coast
201404111229,-15.82,"	-111.2",16.79S,145.70E,Coast
201404111230,-15.89,"	-111.2",16.79S,145.70E,Coast
201404111230,-15.85,"	-110.9",16.79S,145.70E,Coast
201404111230,-15.82,"	-110.7",16.79S,145.70E,Coast
201404111231,-15.82,"	-110.6",16.79S,145.70E,Coast
201404111231,-15.86,"	-111.2",16.79S,145.70E,Coast
201404111232,-15.83,"	-111.4",16.79S,145.70E,Coast
201404111232,-15.91,"	-111.0",16.79S,145.70E,Coast
201404111233,-15.79,"	-110.9",16.79S,145.70E,Coast
201404111233,-15.83,"	-111.3",16.79S,145.70E,Coast
201404111233,-15.8,"	-111.0",16.79S,145.70E,Coast
201404111234,-15.81,"	-110.9",16.79S,145.70E,Coast
201404111234,-15.75,"	-110.6",16.79S,145.70E,Coast
201404111235,-15.76,"	-110.4",16.79S,145.70E,Coast
201404111235,-15.79,"	-110.5",16.79S,145.70E,Coast
201404111235,-15.64,"	-110.4",16.79S,145.70E,Coast
201404111236,-15.66,"	-110.2",16.79S,145.70E,Coast
201404111236,-15.7,"	-110.2",16.79S,145.70E,Coast
201404111237,-15.67,"	-110.1",16.79S,145.70E,Coast
201404111237,-15.72,"	-110.3",16.79S,145.70E,Coast
201404111238,-15.6,"	-110.3",16.79S,145.70E,Coast
201404111238,-15.64,"	-110.0",16.79S,145.70E,Coast
201404111238,-15.6,"	-109.7",16.79S,145.70E,Coast
201404111239,-15.53,"	-109.5",16.79S,145.70E,Coast
201404111239,-15.42,"	-109.1",16.79S,145.70E,Coast
201404111240,-15.35,"	-108.6",16.79S,145.70E,Coast
201404111240,-15.35,"	-108.3",16.79S,145.70E,Coast
201404111241,-15.3,"	-108.3",16.79S,145.70E,Coast
201404111241,-15.36,"	-108.5",16.79S,145.70E,Coast
201404111241,-15.43,"	-108.5",16.79S,145.70E,Coast
201404111242,-15.36,"	-108.8",16.79S,145.70E,Coast
201404111242,-15.49,"	-109.0",16.79S,145.70E,Coast
201404111243,-15.36,"	-108.5",16.79S,145.70E,Coast
201404111243,-15.46,"	-108.5",16.79S,145.70E,Coast
201404111244,-15.43,"	-108.4",16.79S,145.70E,Coast
201404111244,-15.32,"	-108.2",16.79S,145.70E,Coast
201404111244,-15.36,"	-108.3",16.79S,145.70E,Coast
201404111245,-15.53,"	-109.0",16.79S,145.70E,Coast
201404111245,-15.58,"	-109.4",16.79S,145.70E,Coast
201404111246,-15.49,"	-109.2",16.79S,145.70E,Coast
201404111246,-15.53,"	-108.9",16.79S,145.70E,Coast
201404111247,-15.52,"	-108.7",16.79S,145.70E,Coast
201404111247,-15.39,"	-108.4",16.79S,145.70E,Coast
201404111247,-15.38,"	-107.9",16.79S,145.70E,Coast
201404111248,-15.39,"	-107.8",16.79S,145.70E,Coast
201404111248,-15.36,"	-107.9",16.79S,145.70E,Coast
201404111249,-15.32,"	-107.9",16.79S,145.70E,Coast
201404111249,-15.45,"	-108.2",16.79S,145.70E,Coast
201404111250,-15.49,"	-108.7",16.79S,145.70E,Coast
201404111250,-15.45,"	-108.5",16.79S,145.70E,Coast
201404111250,-15.41,"	-108.1",16.79S,145.70E,Coast
201404111251,-15.43,"	-108.1",16.79S,145.70E,Coast
201404111251,-15.49,"	-108.1",16.79S,145.70E,Coast
201404111252,-15.45,"	-108.5",16.79S,145.70E,Coast
201404111252,-15.47,"	-108.5",16.79S,145.70E,Coast
201404111253,-15.45,"	-108.2",16.79S,145.70E,Coast
201404111253,-15.37,"	-107.9",16.79S,145.70E,Coast
201404111253,-15.4,"	-108.2",16.79S,145.70E,Coast
201404111254,-15.57,"	-108.6",16.79S,145.70E,Coast
201404111254,-15.56,"	-108.6",16.79S,145.70E,Coast
201404111255,-15.47,"	-108.2",16.79S,145.70E,Coast
201404111255,-15.38,"	-108.0",16.79S,145.70E,Coast
201404111256,-15.37,"	-108.2",16.79S,145.70E,Coast
201404111256,-15.43,"	-108.1",16.79S,145.70E,Coast
201404111256,-15.55,"	-108.4",16.79S,145.70E,Coast
201404111257,-15.62,"	-109.1",16.79S,145.70E,Coast
201404111257,-15.63,"	-109.4",16.79S,145.70E,Coast
201404111258,-15.59,"	-108.9",16.79S,145.70E,Coast
201404111258,-15.6,"	-109.1",16.79S,145.70E,Coast
201404111259,-15.54,"	-109.3",16.79S,145.70E,Coast
201404111259,-15.63,"	-109.4",16.79S,145.70E,Coast
201404111259,-15.69,"	-109.5",16.79S,145.70E,Coast
201404111300,-15.74,"	-109.4",16.79S,145.70E,Coast
201404111300,-15.67,"	-109.5",16.79S,145.70E,Coast
201404111301,-15.65,"	-109.5",16.79S,145.70E,Coast
201404111301,-15.76,"	-109.8",16.79S,145.70E,Coast
201404111302,-15.83,"	-110.5",16.79S,145.70E,Coast
201404111302,-15.78,"	-110.5",16.79S,145.70E,Coast
201404111302,-15.73,"	-110.4",16.79S,145.70E,Coast
201404111303,-15.7,"	-110.1",16.79S,145.70E,Coast
201404111303,-15.76,"	-110.1",16.79S,145.70E,Coast
201404111304,-15.69,"	-109.6",16.79S,145.70E,Coast
201404111304,-15.62,"	-109.0",16.79S,145.70E,Coast
201404111305,-15.73,"	-109.2",16.79S,145.70E,Coast
201404111305,-15.78,"	-109.7",16.79S,145.70E,Coast
201404111305,-15.83,"	-110.3",16.79S,145.70E,Coast
201404111306,-15.81,"	-109.9",16.79S,145.70E,Coast
201404111306,-15.71,"	-109.4",16.79S,145.70E,Coast
201404111307,-15.77,"	-109.6",16.79S,145.70E,Coast
201404111307,-15.78,"	-110.0",16.79S,145.70E,Coast
201404111308,-15.83,"	-110.4",16.79S,145.70E,Coast
201404111308,-15.88,"	-110.6",16.79S,145.70E,Coast
201404111308,-15.75,"	-110.2",16.79S,145.70E,Coast
201404111309,-16,"	-110.7",16.79S,145.70E,Coast
201404111309,-16.01,"	-111.2",16.79S,145.70E,Coast
201404111310,-16,"	-111.5",16.79S,145.70E,Coast
201404111310,-15.98,"	-111.4",16.79S,145.70E,Coast
201404111311,-16,"	-111.4",16.79S,145.70E,Coast
201404111311,-16,"	-111.6",16.79S,145.70E,Coast
201404111311,-16.07,"	-111.5",16.79S,145.70E,Coast
201404111312,-16.03,"	-111.6",16.79S,145.70E,Coast
201404111312,-16,"	-111.6",16.79S,145.70E,Coast
201404111313,-16.06,"	-111.7",16.79S,145.70E,Coast
201404111313,-16.11,"	-111.9",16.79S,145.70E,Coast
201404111314,-15.95,"	-111.8",16.79S,145.70E,Coast
201404111314,-16.04,"	-112.0",16.79S,145.70E,Coast
201404111314,-16.2,"	-112.9",16.79S,145.70E,Coast
201404111315,-16.18,"	-113.3",16.79S,145.70E,Coast
201404111315,-16.38,"	-114.1",16.79S,145.70E,Coast
201404111316,-16.32,"	-114.4",16.79S,145.70E,Coast
201404111316,-16.27,"	-114.0",16.79S,145.70E,Coast
201404111317,-16.2,"	-113.4",16.79S,145.70E,Coast
201404111317,-16.15,"	-112.6",16.79S,145.70E,Coast
201404111317,-16.08,"	-112.4",16.79S,145.70E,Coast
201404111318,-16,"	-112.0",16.79S,145.70E,Coast
201404111318,-16.21,"	-112.5",16.79S,145.70E,Coast
201404111319,-16.26,"	-113.3",16.79S,145.70E,Coast
201404111319,-16.23,"	-113.1",16.79S,145.70E,Coast
201404111320,-16.23,"	-113.4",16.79S,145.70E,Coast
201404111320,-16.2,"	-113.2",16.79S,145.70E,Coast
201404111320,-16.17,"	-112.8",16.79S,145.70E,Coast
201404111321,-16.2,"	-112.9",16.79S,145.70E,Coast
201404111321,-16.32,"	-113.6",16.79S,145.70E,Coast
201404111322,-16.27,"	-113.7",16.79S,145.70E,Coast
201404111322,-16.27,"	-113.5",16.79S,145.70E,Coast
201404111323,-16.32,"	-114.0",16.79S,145.70E,Coast
201404111323,-16.37,"	-114.1",16.79S,145.70E,Coast
201404111323,-16.36,"	-114.0",16.79S,145.70E,Coast
201404111324,-16.32,"	-113.9",16.79S,145.70E,Coast
201404111324,-16.27,"	-113.3",16.79S,145.70E,Coast
201404111325,-16.14,"	-113.1",16.79S,145.70E,Coast
201404111325,-16.14,"	-113.1",16.79S,145.70E,Coast
201404111326,-16.18,"	-113.3",16.79S,145.70E,Coast
201404111326,-16.21,"	-113.3",16.79S,145.70E,Coast
201404111326,-16.11,"	-112.8",16.79S,145.70E,Coast
201404111327,-16.15,"	-112.6",16.79S,145.70E,Coast
201404111327,-16.2,"	-112.7",16.79S,145.70E,Coast
201404111328,-16.21,"	-113.1",16.79S,145.70E,Coast
201404111328,-16.23,"	-113.1",16.79S,145.70E,Coast
201404111329,-16.24,"	-113.0",16.79S,145.70E,Coast
201404111329,-16.19,"	-112.6",16.79S,145.70E,Coast
201404111329,-16.12,"	-112.5",16.79S,145.70E,Coast
201404111330,-16.02,"	-111.8",16.79S,145.70E,Coast
201404111330,-15.98,"	-111.1",16.79S,145.70E,Coast
201404111331,-15.82,"	-110.5",16.79S,145.70E,Coast
201404111331,-15.79,"	-110.0",16.79S,145.70E,Coast
201404111331,-15.76,"	-109.6",16.79S,145.70E,Coast
201404111332,-15.72,"	-109.3",16.79S,145.70E,Coast
201404111332,-15.68,"	-109.2",16.79S,145.70E,Coast
201404111333,-15.63,"	-109.2",16.79S,145.70E,Coast
201404111333,-15.7,"	-109.1",16.79S,145.70E,Coast
201404111334,-15.78,"	-109.9",16.79S,145.70E,Coast
201404111334,-15.93,"	-110.6",16.79S,145.70E,Coast
201404111334,-15.88,"	-110.1",16.79S,145.70E,Coast
201404111335,-15.86,"	-110.2",16.79S,145.70E,Coast
201404111335,-16.08,"	-111.1",16.79S,145.70E,Coast
201404111336,-16.13,"	-112.1",16.79S,145.70E,Coast
201404111336,-16.23,"	-112.7",16.79S,145.70E,Coast
201404111337,-16.13,"	-112.7",16.79S,145.70E,Coast
201404111337,-16.04,"	-112.2",16.79S,145.70E,Coast
201404111337,-15.94,"	-111.5",16.79S,145.70E,Coast
201404111338,-15.96,"	-111.2",16.79S,145.70E,Coast
201404111338,-16.07,"	-111.7",16.79S,145.70E,Coast
201404111339,-16.1,"	-112.0",16.79S,145.70E,Coast
201404111339,-15.91,"	-111.5",16.79S,145.70E,Coast
201404111340,-15.95,"	-110.9",16.79S,145.70E,Coast
201404111340,-15.93,"	-110.9",16.79S,145.70E,Coast
201404111340,-16.04,"	-111.7",16.79S,145.70E,Coast
201404111341,-15.98,"	-111.5",16.79S,145.70E,Coast
201404111341,-15.98,"	-111.5",16.79S,145.70E,Coast
201404111342,-16.01,"	-111.8",16.79S,145.70E,Coast
201404111342,-16.07,"	-111.9",16.79S,145.70E,Coast
201404111343,-16.07,"	-112.2",16.79S,145.70E,Coast
201404111343,-16.08,"	-112.1",16.79S,145.70E,Coast
201404111343,-16.06,"	-111.8",16.79S,145.70E,Coast
201404111344,-16.17,"	-112.0",16.79S,145.70E,Coast
201404111344,-16.04,"	-111.9",16.79S,145.70E,Coast
201404111345,-15.99,"	-111.6",16.79S,145.70E,Coast
201404111345,-16.02,"	-112.0",16.79S,145.70E,Coast
201404111346,-16.03,"	-112.1",16.79S,145.70E,Coast
201404111346,-16.02,"	-111.8",16.79S,145.70E,Coast
201404111346,-16.1,"	-112.0",16.79S,145.70E,Coast
201404111347,-16.1,"	-112.4",16.79S,145.70E,Coast
201404111347,-16.23,"	-112.8",16.79S,145.70E,Coast
201404111348,-16.13,"	-112.8",16.79S,145.70E,Coast
201404111348,-16.18,"	-113.0",16.79S,145.70E,Coast
201404111349,-16.24,"	-112.9",16.79S,145.70E,Coast
201404111349,-16.29,"	-112.8",16.79S,145.70E,Coast
201404111349,-16.29,"	-113.3",16.79S,145.70E,Coast
201404111350,-16.44,"	-114.2",16.79S,145.70E,Coast
201404111350,-16.38,"	-114.6",16.79S,145.70E,Coast
201404111351,-16.37,"	-114.5",16.79S,145.70E,Coast
201404111351,-16.41,"	-114.2",16.79S,145.70E,Coast
201404111352,-16.46,"	-114.3",16.79S,145.70E,Coast
201404111352,-16.41,"	-114.3",16.79S,145.70E,Coast
201404111352,-16.35,"	-113.8",16.79S,145.70E,Coast
201404111353,-16.3,"	-113.3",16.79S,145.70E,Coast
201404111353,-16.28,"	-113.0",16.79S,145.70E,Coast
201404111354,-16.22,"	-113.2",16.79S,145.70E,Coast
201404111354,-16.27,"	-112.8",16.79S,145.70E,Coast
201404111355,-16.31,"	-113.2",16.79S,145.70E,Coast
201404111355,-16.35,"	-113.6",16.79S,145.70E,Coast
201404111355,-16.37,"	-113.6",16.79S,145.70E,Coast
201404111356,-16.22,"	-113.0",16.79S,145.70E,Coast
201404111356,-16.25,"	-113.0",16.79S,145.70E,Coast
201404111357,-16.34,"	-113.2",16.79S,145.70E,Coast
201404111357,-16.38,"	-113.9",16.79S,145.70E,Coast
201404111358,-16.29,"	-113.6",16.79S,145.70E,Coast
201404111358,-16.22,"	-113.5",16.79S,145.70E,Coast
201404111358,-16.27,"	-113.5",16.79S,145.70E,Coast
201404111359,-16.26,"	-113.5",16.79S,145.70E,Coast
201404111359,-16.26,"	-113.4",16.79S,145.70E,Coast
201404111400,-16.06,"	-112.9",16.79S,145.70E,Coast
201404111400,-15.99,"	-111.9",16.79S,145.70E,Coast
201404111401,-15.85,"	-111.3",16.79S,145.70E,Coast
201404111401,-15.95,"	-110.8",16.79S,145.70E,Coast
201404111401,-15.88,"	-111.1",16.79S,145.70E,Coast
201404111402,-15.89,"	-111.0",16.79S,145.70E,Coast
201404111402,-15.78,"	-110.5",16.79S,145.70E,Coast
201404111403,-15.7,"	-109.9",16.79S,145.70E,Coast
201404111403,-15.63,"	-109.9",16.79S,145.70E,Coast
201404111404,-15.61,"	-109.5",16.79S,145.70E,Coast
201404111404,-15.61,"	-109.3",16.79S,145.70E,Coast
201404111404,-15.46,"	-108.8",16.79S,145.70E,Coast
201404111405,-15.42,"	-108.3",16.79S,145.70E,Coast
201404111405,-15.5,"	-108.6",16.79S,145.70E,Coast
201404111406,-15.66,"	-109.6",16.79S,145.70E,Coast
201404111406,-15.65,"	-110.0",16.79S,145.70E,Coast
201404111407,-15.62,"	-109.2",16.79S,145.70E,Coast
201404111407,-15.65,"	-109.2",16.79S,145.70E,Coast
201404111407,-15.52,"	-109.1",16.79S,145.70E,Coast
201404111408,-15.66,"	-109.4",16.79S,145.70E,Coast
201404111408,-15.8,"	-110.3",16.79S,145.70E,Coast
201404111409,-15.74,"	-110.2",16.79S,145.70E,Coast
201404111409,-15.66,"	-109.5",16.79S,145.70E,Coast
201404111410,-15.6,"	-109.4",16.79S,145.70E,Coast
201404111410,-15.64,"	-109.4",16.79S,145.70E,Coast
201404111410,-15.69,"	-109.5",16.79S,145.70E,Coast
201404111411,-15.61,"	-109.5",16.79S,145.70E,Coast
201404111411,-15.57,"	-109.4",16.79S,145.70E,Coast
201404111412,-15.65,"	-109.3",16.79S,145.70E,Coast
201404111412,-15.6,"	-109.4",16.79S,145.70E,Coast
201404111413,-15.76,"	-109.6",16.79S,145.70E,Coast
201404111413,-15.75,"	-109.5",16.79S,145.70E,Coast
201404111413,-15.65,"	-109.4",16.79S,145.70E,Coast
201404111414,-15.78,"	-110.2",16.79S,145.70E,Coast
201404111414,-15.88,"	-110.7",16.79S,145.70E,Coast
201404111415,-15.82,"	-110.8",16.79S,145.70E,Coast
201404111415,-15.69,"	-110.4",16.79S,145.70E,Coast
201404111416,-15.65,"	-109.7",16.79S,145.70E,Coast
201404111416,-15.57,"	-109.4",16.79S,145.70E,Coast
201404111416,-15.57,"	-109.5",16.79S,145.70E,Coast
201404111417,-15.76,"	-109.9",16.79S,145.70E,Coast
201404111417,-15.77,"	-110.2",16.79S,145.70E,Coast
201404111418,-15.69,"	-109.8",16.79S,145.70E,Coast
201404111418,-15.7,"	-109.9",16.79S,145.70E,Coast
201404111419,-15.92,"	-110.8",16.79S,145.70E,Coast
201404111419,-15.97,"	-111.2",16.79S,145.70E,Coast
201404111419,-15.84,"	-110.9",16.79S,145.70E,Coast
201404111420,-15.68,"	-110.0",16.79S,145.70E,Coast
201404111420,-15.64,"	-110.2",16.79S,145.70E,Coast
201404111421,-15.72,"	-110.4",16.79S,145.70E,Coast
201404111421,-15.72,"	-110.2",16.79S,145.70E,Coast
201404111422,-15.71,"	-110.2",16.79S,145.70E,Coast
201404111422,-15.77,"	-109.9",16.79S,145.70E,Coast
201404111422,-15.64,"	-109.6",16.79S,145.70E,Coast
201404111423,-15.69,"	-109.8",16.79S,145.70E,Coast
201404111423,-15.66,"	-109.5",16.79S,145.70E,Coast
201404111424,-15.58,"	-109.4",16.79S,145.70E,Coast
201404111424,-15.54,"	-109.4",16.79S,145.70E,Coast
201404111425,-15.56,"	-109.4",16.79S,145.70E,Coast
201404111425,-15.49,"	-108.9",16.79S,145.70E,Coast
201404111425,-15.55,"	-108.6",16.79S,145.70E,Coast
201404111426,-15.55,"	-108.7",16.79S,145.70E,Coast
201404111426,-15.64,"	-108.9",16.79S,145.70E,Coast
201404111427,-15.53,"	-108.9",16.79S,145.70E,Coast
201404111427,-15.47,"	-108.6",16.79S,145.70E,Coast
201404111428,-15.57,"	-108.7",16.79S,145.70E,Coast
201404111428,-15.57,"	-108.8",16.79S,145.70E,Coast
