TIMESTAMP,Delta_18O (3m),Delta_D (3m),Latitude,Longitude,Landscape
201101220000,-40.070089,-87.866165,44.72N,93.10W,Cropland
201101220100,-43.040065,-9999,44.72N,93.10W,Cropland
201101220200,-42.999433,-301.42554,44.72N,93.10W,Cropland
201101220300,-43.340618,-244.4634,44.72N,93.10W,Cropland
201101220400,-37.920048,-192.597,44.72N,93.10W,Cropland
201101220500,-39.853432,-9999,44.72N,93.10W,Cropland
201101220600,-44.446487,-378.70571,44.72N,93.10W,Cropland
201101220700,-42.221689,-70.177314,44.72N,93.10W,Cropland
201101220800,-39.883233,-9999,44.72N,93.10W,Cropland
201101220900,-40.819711,-324.9478,44.72N,93.10W,Cropland
201101221000,-43.115165,-334.18713,44.72N,93.10W,Cropland
201101221100,-43.374585,-330.30532,44.72N,93.10W,Cropland
201101221200,-42.8069,-239.53617,44.72N,93.10W,Cropland
201101221300,-43.963707,-250.00396,44.72N,93.10W,Cropland
201101221400,-43.944726,-258.25916,44.72N,93.10W,Cropland
201101221500,-43.229244,-277.51616,44.72N,93.10W,Cropland
201101221600,-40.192587,-367.49476,44.72N,93.10W,Cropland
201101221700,-38.567822,-297.28856,44.72N,93.10W,Cropland
201101221800,-43.157925,-322.19172,44.72N,93.10W,Cropland
201101221900,-42.508347,-264.90903,44.72N,93.10W,Cropland
201101222000,-47.199641,-315.3407,44.72N,93.10W,Cropland
201101222100,-47.112014,-229.48855,44.72N,93.10W,Cropland
201101222200,-36.970276,-376.93811,44.72N,93.10W,Cropland
201101222300,-41.87731,-209.61702,44.72N,93.10W,Cropland
201101230000,-49.974722,-284.98974,44.72N,93.10W,Cropland
201101230100,-39.14696,-336.60281,44.72N,93.10W,Cropland
201101230200,-47.395018,-9999,44.72N,93.10W,Cropland
201101230300,-39.071027,-92.75052,44.72N,93.10W,Cropland
201101230400,-43.779084,-356.41978,44.72N,93.10W,Cropland
201101230500,-42.754528,-277.54932,44.72N,93.10W,Cropland
201101230600,-43.587122,-324.01285,44.72N,93.10W,Cropland
201101230700,-43.006948,-9999,44.72N,93.10W,Cropland
201101230800,-40.499919,-281.44963,44.72N,93.10W,Cropland
201101230900,-42.009011,-273.0539,44.72N,93.10W,Cropland
201101231000,-39.581602,-292.00791,44.72N,93.10W,Cropland
201101231100,-42.533907,-304.89318,44.72N,93.10W,Cropland
201101231200,-44.261652,-286.50321,44.72N,93.10W,Cropland
201101231300,-43.940981,-9999,44.72N,93.10W,Cropland
201101231400,-40.322739,-345.60026,44.72N,93.10W,Cropland
201101231500,-42.925031,-281.98505,44.72N,93.10W,Cropland
201101231600,-45.457637,-365.95894,44.72N,93.10W,Cropland
201101231700,-44.461286,-326.7889,44.72N,93.10W,Cropland
201101231800,-44.059134,-330.26246,44.72N,93.10W,Cropland
201101231900,-42.946607,-269.58783,44.72N,93.10W,Cropland
201101232000,-43.81285,-9999,44.72N,93.10W,Cropland
201101232100,-42.09716,-9999,44.72N,93.10W,Cropland
201101232200,-39.999141,-262.87976,44.72N,93.10W,Cropland
201101232300,-41.590324,-9999,44.72N,93.10W,Cropland
201101240000,-43.662287,-100.91212,44.72N,93.10W,Cropland
201101240100,-39.295733,-346.93731,44.72N,93.10W,Cropland
201101240200,-41.198669,-362.90249,44.72N,93.10W,Cropland
201101240300,-41.634516,-313.06631,44.72N,93.10W,Cropland
201101240400,-38.920265,-206.80604,44.72N,93.10W,Cropland
201101240500,-40.844269,-233.48864,44.72N,93.10W,Cropland
201101240600,-39.942053,-325.78068,44.72N,93.10W,Cropland
201101240700,-40.318844,-323.42142,44.72N,93.10W,Cropland
201101240800,-38.840374,-285.74115,44.72N,93.10W,Cropland
201101240900,-39.950228,-278.12833,44.72N,93.10W,Cropland
201101241000,-39.559881,-264.39972,44.72N,93.10W,Cropland
201101241100,-40.345019,-332.72771,44.72N,93.10W,Cropland
201101241200,-40.1573,-271.89338,44.72N,93.10W,Cropland
201101241300,-40.186829,-284.58076,44.72N,93.10W,Cropland
201101241400,-39.263651,-286.11486,44.72N,93.10W,Cropland
201101241500,-39.457754,-315.83289,44.72N,93.10W,Cropland
201101241600,-39.005721,-273.10773,44.72N,93.10W,Cropland
201101241700,-39.204094,-198.85908,44.72N,93.10W,Cropland
201101241800,-51.803488,-334.3754,44.72N,93.10W,Cropland
201101241900,-59.732037,-106.84711,44.72N,93.10W,Cropland
201101242000,-30.016072,-9999,44.72N,93.10W,Cropland
201101242100,-47.006893,-175.402,44.72N,93.10W,Cropland
201101242200,-36.457615,-9999,44.72N,93.10W,Cropland
201101242300,-35.634256,-240.18668,44.72N,93.10W,Cropland
201101250000,-35.865209,-307.8363,44.72N,93.10W,Cropland
201101250100,-40.048244,-302.75591,44.72N,93.10W,Cropland
201101250200,-37.18021,-235.02792,44.72N,93.10W,Cropland
201101250300,-39.100179,-277.84816,44.72N,93.10W,Cropland
201101250400,-41.13919,-291.62978,44.72N,93.10W,Cropland
201101250500,-37.610554,-252.61286,44.72N,93.10W,Cropland
201101250600,-40.169232,-338.62039,44.72N,93.10W,Cropland
201101250700,-40.486189,-291.17648,44.72N,93.10W,Cropland
201101250800,-40.10496,-288.15141,44.72N,93.10W,Cropland
201101250900,-40.086023,-291.31951,44.72N,93.10W,Cropland
201101251000,-40.082282,-276.87338,44.72N,93.10W,Cropland
201101251100,-39.20876,-243.99781,44.72N,93.10W,Cropland
201101251200,-39.423859,-274.06185,44.72N,93.10W,Cropland
201101251300,-42.148912,-193.61428,44.72N,93.10W,Cropland
201101251400,-40.549125,-312.60801,44.72N,93.10W,Cropland
201101251500,-38.834252,-341.85752,44.72N,93.10W,Cropland
201101251600,-39.142883,-283.21401,44.72N,93.10W,Cropland
201101251700,-40.062216,-287.0088,44.72N,93.10W,Cropland
201101251800,-40.439618,-295.53918,44.72N,93.10W,Cropland
201101251900,-40.498444,-257.37603,44.72N,93.10W,Cropland
201101252000,-39.937517,-242.0975,44.72N,93.10W,Cropland
201101252100,-40.034351,-259.74341,44.72N,93.10W,Cropland
201101252200,-33.451128,-9999,44.72N,93.10W,Cropland
201101252300,-32.616226,-9999,44.72N,93.10W,Cropland
201101260000,-33.095868,-9999,44.72N,93.10W,Cropland
201101260100,-40.079503,-268.29545,44.72N,93.10W,Cropland
201101260200,-37.233146,-251.83559,44.72N,93.10W,Cropland
201101260300,-42.999481,-300.32359,44.72N,93.10W,Cropland
201101260400,-39.263783,-329.8454,44.72N,93.10W,Cropland
201101260500,-42.401518,-307.48282,44.72N,93.10W,Cropland
201101260600,-40.141973,-284.85361,44.72N,93.10W,Cropland
201101260700,-40.336268,-283.86637,44.72N,93.10W,Cropland
201101260800,-38.296362,-296.54717,44.72N,93.10W,Cropland
201101260900,-41.087289,-269.96699,44.72N,93.10W,Cropland
201101261000,-39.234107,-272.61825,44.72N,93.10W,Cropland
201101261100,-40.340555,-304.91962,44.72N,93.10W,Cropland
201101261200,-39.604557,-284.08693,44.72N,93.10W,Cropland
201101261300,-39.110776,-284.49444,44.72N,93.10W,Cropland
201101261400,-39.421055,-280.85204,44.72N,93.10W,Cropland
201101261500,-38.109472,-274.3244,44.72N,93.10W,Cropland
201101261600,-36.581707,-295.13464,44.72N,93.10W,Cropland
201101261700,-37.709315,-270.02446,44.72N,93.10W,Cropland
201101261800,-38.920775,-9999,44.72N,93.10W,Cropland
201101261900,-40.246017,-302.57315,44.72N,93.10W,Cropland
201101262000,-40.750994,-249.29106,44.72N,93.10W,Cropland
201101262100,-40.632142,-247.15131,44.72N,93.10W,Cropland
201101262200,-42.075376,-321.51873,44.72N,93.10W,Cropland
201101262300,-40.496847,-250.82515,44.72N,93.10W,Cropland
201101270000,-40.525495,-301.32387,44.72N,93.10W,Cropland
201101270100,-41.327796,-322.98712,44.72N,93.10W,Cropland
201101270200,-39.039576,-256.36944,44.72N,93.10W,Cropland
